Date - MST,Hourly Profile1,Season1,Date (MST),AIL,Gas Price,Price,Spark Spread
4/1/2023 0:00,ON PEAK,WINTER,11/27/2024 16:00,11601,1.98,193.4,178.55
4/1/2023 0:00,ON PEAK,WINTER,11/27/2024 17:00,11715,1.98,112.22,97.37
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 21:00,8704,1.99,20.86,5.935
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 6:00,8760,1.99,23.21,8.285
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 19:00,8868,1.99,23.53,8.605
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 20:00,8913,1.99,24.24,9.315
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 18:00,8916,1.99,23.83,8.905
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 7:00,8963,1.99,29.54,14.615
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 8:00,9057,1.99,32.23,17.305
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 17:00,9076,1.99,26.83,11.905
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 9:00,9106,1.99,32.66,17.735
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 10:00,9166,1.99,30.69,15.765
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 14:00,9173,1.99,27.19,12.265
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 13:00,9191,1.99,29.5,14.575
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 11:00,9197,1.99,29.69,14.765
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 12:00,9209,1.99,29.74,14.815
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 15:00,9222,1.99,25.25,10.325
4/1/2023 0:00,ON PEAK,WINTER,4/28/2020 16:00,9269,1.99,28.56,13.635
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 21:00,9987,1.99,51,36.075
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 20:00,10160,1.99,245.61,230.685
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 18:00,10253,1.99,141.81,126.885
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 17:00,10257,1.99,143.23,128.305
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 14:00,10288,1.99,88.69,73.765
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 15:00,10313,1.99,107.96,93.035
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 19:00,10334,1.99,86.96,72.035
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 6:00,10354,1.99,38.03,23.105
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 13:00,10405,1.99,215.9,200.975
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 16:00,10411,1.99,48.78,33.855
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 12:00,10493,1.99,38.08,23.155
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 11:00,10508,1.99,37.88,22.955
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 7:00,10512,1.99,40.95,26.025
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 10:00,10551,1.99,36.94,22.015
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 8:00,10556,1.99,41.57,26.645
4/1/2023 0:00,ON PEAK,WINTER,3/18/2020 9:00,10602,1.99,49.07,34.145
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 22:00,10606,1.99,37.53,22.605
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 21:00,10825,1.99,38.35,23.425
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 8:00,11008,1.99,295.92,280.995
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 9:00,11012,1.99,255.93,241.005
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 7:00,11022,1.99,89.47,74.545
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 10:00,11063,1.99,383.06,368.135
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 20:00,11072,1.99,56.75,41.825
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 15:00,11089,1.99,552.12,537.195
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 13:00,11090,1.99,266.19,251.265
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 14:00,11095,1.99,248.65,233.725
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 11:00,11106,1.99,257.86,242.935
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 12:00,11107,1.99,234,219.075
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 19:00,11175,1.99,230.7,215.775
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 16:00,11285,1.99,781.62,766.695
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 18:00,11286,1.99,614.32,599.395
4/1/2023 0:00,ON PEAK,WINTER,11/20/2024 17:00,11446,1.99,773.85,758.925
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 22:00,10216,1.995,31.65,16.6875
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 21:00,10527,1.995,35.11,20.1475
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 14:00,10586,1.995,34.63,19.6675
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 15:00,10622,1.995,34.66,19.6975
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 13:00,10658,1.995,36.46,21.4975
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 7:00,10676,1.995,36.34,21.3775
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 12:00,10717,1.995,36.58,21.6175
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 16:00,10757,1.995,34.64,19.6775
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 9:00,10776,1.995,37.84,22.8775
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 11:00,10789,1.995,36.65,21.6875
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 10:00,10807,1.995,36.63,21.6675
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 20:00,10810,1.995,34.72,19.7575
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 8:00,10834,1.995,38.12,23.1575
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 19:00,10975,1.995,36.08,21.1175
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 17:00,11063,1.995,36.39,21.4275
4/1/2023 0:00,ON PEAK,WINTER,1/27/2020 18:00,11087,1.995,36.56,21.5975
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 6:00,9267,2,29.54,14.54
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 14:00,9438,2,34.53,19.53
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 7:00,9440,2,30.88,15.88
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 13:00,9440,2,34.1,19.1
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 21:00,9483,2,28.98,13.98
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 18:00,9507,2,34.5,19.5
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 12:00,9510,2,34.55,19.55
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 15:00,9516,2,34.51,19.51
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 6:00,9541,2,49.75,34.75
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 17:00,9547,2,34.5,19.5
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 8:00,9552,2,33.07,18.07
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 11:00,9571,2,34.58,19.58
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 10:00,9583,2,30.62,15.62
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 9:00,9593,2,30.58,15.58
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 18:00,9601,2,29.45,14.45
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 16:00,9616,2,34.54,19.54
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 17:00,9647,2,16.48,1.48
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 7:00,9673,2,30.88,15.88
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 13:00,9685,2,23.27,8.27
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 12:00,9688,2,23.39,8.39
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 20:00,9702,2,33.55,18.55
4/1/2023 0:00,ON PEAK,WINTER,4/4/2020 19:00,9702,2,34.57,19.57
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 19:00,9724,2,25.1,10.1
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 21:00,9734,2,0,-15
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 14:00,9745,2,18.51,3.51
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 16:00,9790,2,9.43,-5.57
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 8:00,9814,2,26.43,11.43
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 11:00,9833,2,25,10
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 15:00,9842,2,9.83,-5.17
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 9:00,9843,2,25.31,10.31
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 10:00,9874,2,25.09,10.09
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 21:00,9905,2,34.66,19.66
4/1/2023 0:00,ON PEAK,WINTER,4/18/2025 20:00,9957,2,1.78,-13.22
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 18:00,10046,2,33.32,18.32
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 17:00,10078,2,33.23,18.23
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 6:00,10085,2,31.19,16.19
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 20:00,10102,2,33.32,18.32
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 22:00,10135,2,29.11,14.11
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 19:00,10155,2,33.33,18.33
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 14:00,10160,2,33.26,18.26
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 16:00,10176,2,29.49,14.49
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 15:00,10178,2,32.35,17.35
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 13:00,10190,2,33.32,18.32
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 12:00,10203,2,30.17,15.17
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 11:00,10227,2,29.08,14.08
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 7:00,10238,2,29.76,14.76
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 8:00,10250,2,29.06,14.06
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 10:00,10254,2,29.04,14.04
4/1/2023 0:00,ON PEAK,WINTER,4/1/2020 9:00,10272,2,29.06,14.06
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 22:00,10345,2,9.38,-5.62
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 21:00,10376,2,29.12,14.12
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 22:00,10404,2,32.23,17.23
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 21:00,10463,2,11.93,-3.07
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 7:00,10542,2,47.81,32.81
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 20:00,10551,2,29.08,14.08
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 14:00,10559,2,29.39,14.39
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 20:00,10560,2,13.79,-1.21
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 15:00,10561,2,29.08,14.08
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 13:00,10585,2,33.86,18.86
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 21:00,10586,2,35.57,20.57
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 7:00,10594,2,39.28,24.28
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 15:00,10619,2,54.4,39.4
4/1/2023 0:00,ON PEAK,WINTER,1/3/2024 22:00,10638,2,39.98,24.98
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 14:00,10652,2,38.22,23.22
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 12:00,10658,2,33.85,18.85
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 16:00,10670,2,29.11,14.11
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 19:00,10670,2,32.59,17.59
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 16:00,10683,2,80.85,65.85
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 8:00,10695,2,64.09,49.09
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 11:00,10713,2,33.82,18.82
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 19:00,10720,2,15.29,0.29
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 20:00,10723,2,38.31,23.31
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 13:00,10741,2,35.88,20.88
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 9:00,10760,2,36.02,21.02
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 9:00,10768,2,37.43,22.43
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 7:00,10773,2,14.46,-0.54
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 10:00,10774,2,32.86,17.86
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 18:00,10791,2,33.92,18.92
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 8:00,10798,2,39.95,24.95
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 19:00,10800,2,37.5,22.5
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 12:00,10820,2,32.75,17.75
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 17:00,10825,2,103.34,88.34
4/1/2023 0:00,ON PEAK,WINTER,1/3/2024 7:00,10831,2,51.08,36.08
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 10:00,10838,2,31.36,16.36
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 11:00,10864,2,30.02,15.02
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 18:00,10872,2,15.07,0.07
4/1/2023 0:00,ON PEAK,WINTER,1/24/2020 17:00,10898,2,34.03,19.03
4/1/2023 0:00,ON PEAK,WINTER,2/10/2024 18:00,10910,2,93.96,78.96
4/1/2023 0:00,ON PEAK,WINTER,1/3/2024 21:00,10940,2,39.93,24.93
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 14:00,11037,2,0,-15
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 15:00,11040,2,4.66,-10.34
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 16:00,11086,2,12.16,-2.84
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 8:00,11089,2,17.44,2.44
4/1/2023 0:00,ON PEAK,WINTER,1/3/2024 8:00,11100,2,83.08,68.08
4/1/2023 0:00,ON PEAK,WINTER,2/16/2025 7:00,11129,2,74.55,59.55
4/1/2023 0:00,ON PEAK,WINTER,1/3/2024 9:00,11134,2,65,50
4/1/2023 0:00,ON PEAK,WINTER,1/3/2024 20:00,11139,2,33.09,18.09
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 13:00,11142,2,1.55,-13.45
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 17:00,11146,2,13.98,-1.02
4/1/2023 0:00,ON PEAK,WINTER,2/16/2025 14:00,11149,2,40.8,25.8
4/1/2023 0:00,ON PEAK,WINTER,12/24/2024 9:00,11175,2,15.92,0.92
4/1/2023 0:00,ON PEAK,WINTER,1/3/2024 10:00,11195,2,76,61
4/1/2023 0:00,ON PEAK,WINTER,2/16/2025 15:00,11207,2,40.76,25.76
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 13:00,11229,2,42.47,27.47
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 11:00,11238,2,80.31,65.31
5/1/2023 0:00,ON PEAK,WINTER,12/24/2024 12:00,11244,2,2.73,-12.27
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 13:00,11251,2,40.91,25.91
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 8:00,11251,2,68.78,53.78
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 22:00,11254,2,27.51,12.51
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 14:00,11254,2,32.51,17.51
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 12:00,11270,2,47.09,32.09
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 15:00,11275,2,54.35,39.35
5/1/2023 0:00,ON PEAK,WINTER,12/24/2024 10:00,11290,2,14.85,-0.15
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 19:00,11303,2,32.48,17.48
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 12:00,11317,2,43.77,28.77
5/1/2023 0:00,ON PEAK,WINTER,12/24/2024 11:00,11329,2,9.07,-5.93
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 9:00,11330,2,52.8,37.8
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 11:00,11342,2,49.71,34.71
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 16:00,11349,2,38.49,23.49
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 10:00,11382,2,62.16,47.16
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 18:00,11403,2,38.04,23.04
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 16:00,11431,2,54.92,39.92
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 21:00,11486,2,21.67,6.67
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 17:00,11585,2,40.6,25.6
5/1/2023 0:00,ON PEAK,WINTER,1/3/2024 17:00,11588,2,52.54,37.54
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 20:00,11617,2,31.93,16.93
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 19:00,11710,2,37.5,22.5
5/1/2023 0:00,ON PEAK,WINTER,2/16/2025 18:00,11791,2,39.67,24.67
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 6:00,8622,2.005,32.6,17.5625
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 21:00,8742,2.005,33.63,18.5925
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 19:00,8854,2.005,31.38,16.3425
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 18:00,8864,2.005,30.3,15.2625
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 7:00,8889,2.005,33.86,18.8225
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 20:00,8938,2.005,33.64,18.6025
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 8:00,9003,2.005,33.83,18.7925
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 17:00,9037,2.005,33.57,18.5325
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 9:00,9097,2.005,33.26,18.2225
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 14:00,9162,2.005,31.82,16.7825
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 15:00,9198,2.005,30.98,15.9425
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 16:00,9207,2.005,33.74,18.7025
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 10:00,9211,2.005,29.08,14.0425
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 13:00,9220,2.005,31.71,16.6725
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 12:00,9264,2.005,29.31,14.2725
5/1/2023 0:00,ON PEAK,WINTER,4/22/2020 11:00,9276,2.005,32.42,17.3825
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 21:00,9833,2.005,32.89,17.8525
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 6:00,9947,2.005,32.91,17.8725
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 20:00,10094,2.005,52.49,37.4525
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 7:00,10126,2.005,36.11,21.0725
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 18:00,10188,2.005,32.91,17.8725
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 13:00,10228,2.005,87.49,72.4525
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 17:00,10237,2.005,33.9,18.8625
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 14:00,10254,2.005,64.02,48.9825
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 8:00,10264,2.005,43.68,28.6425
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 19:00,10303,2.005,37.4,22.3625
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 9:00,10305,2.005,79.84,64.8025
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 12:00,10327,2.005,111.21,96.1725
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 15:00,10345,2.005,50.49,35.4525
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 11:00,10358,2.005,92.54,77.5025
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 16:00,10360,2.005,33.16,18.1225
5/1/2023 0:00,ON PEAK,WINTER,3/24/2020 10:00,10367,2.005,77.65,62.6125
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 6:00,9079,2.01,0,-15.075
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 19:00,9123,2.01,64.64,49.565
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 21:00,9213,2.01,81.82,66.745
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 18:00,9221,2.01,54.2,39.125
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 20:00,9272,2.01,100,84.925
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 17:00,9343,2.01,48.98,33.905
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 7:00,9360,2.01,0,-15.075
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 6:00,9396,2.01,58.02,42.945
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 7:00,9597,2.01,171.87,156.795
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 8:00,9605,2.01,118.33,103.255
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 13:00,9623,2.01,24.47,9.395
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 14:00,9624,2.01,20.77,5.695
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 18:00,9633,2.01,21.47,6.395
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 8:00,9641,2.01,0.9,-14.175
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 21:00,9648,2.01,23.54,8.465
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 17:00,9649,2.01,13.92,-1.155
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 19:00,9649,2.01,22.16,7.085
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 16:00,9664,2.01,52.11,37.035
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 12:00,9686,2.01,16.29,1.215
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 14:00,9694,2.01,52.31,37.235
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 13:00,9696,2.01,51.66,36.585
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 15:00,9699,2.01,52.58,37.505
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 12:00,9706,2.01,50.8,35.725
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 20:00,9717,2.01,20.49,5.415
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 9:00,9741,2.01,54.73,39.655
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 16:00,9749,2.01,10.32,-4.755
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 15:00,9756,2.01,20.39,5.315
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 9:00,9794,2.01,0,-15.075
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 11:00,9801,2.01,47.9,32.825
5/1/2023 0:00,ON PEAK,WINTER,4/28/2023 10:00,9848,2.01,50.28,35.205
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 11:00,9872,2.01,1.76,-13.315
5/1/2023 0:00,ON PEAK,WINTER,4/19/2025 10:00,9942,2.01,0.01,-15.065
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 22:00,10237,2.01,39.52,24.445
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 15:00,10353,2.01,27.06,11.985
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 14:00,10385,2.01,20.57,5.495
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 13:00,10428,2.01,16.88,1.805
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 12:00,10440,2.01,14.73,-0.345
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 21:00,10453,2.01,40.37,25.295
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 11:00,10491,2.01,18.91,3.835
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 20:00,10533,2.01,92.44,77.365
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 10:00,10572,2.01,24.47,9.395
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 16:00,10594,2.01,41.35,26.275
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 7:00,10634,2.01,51.88,36.805
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 9:00,10635,2.01,31.9,16.825
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 8:00,10670,2.01,42.07,26.995
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 17:00,10691,2.01,201.66,186.585
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 19:00,10697,2.01,139.15,124.075
5/1/2023 0:00,ON PEAK,WINTER,3/5/2025 18:00,10757,2.01,194.29,179.215
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 6:00,8687,2.02,32.34,17.19
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 21:00,8850,2.02,29.16,14.01
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 7:00,8935,2.02,34.56,19.41
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 19:00,9006,2.02,29.57,14.42
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 18:00,9006,2.02,31.12,15.97
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 20:00,9025,2.02,31.98,16.83
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 8:00,9078,2.02,35.04,19.89
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 17:00,9094,2.02,31.04,15.89
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 9:00,9171,2.02,35.08,19.93
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 14:00,9234,2.02,33.66,18.51
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 13:00,9247,2.02,34.74,19.59
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 15:00,9254,2.02,32.69,17.54
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 10:00,9263,2.02,35.06,19.91
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 16:00,9267,2.02,33.11,17.96
5/1/2023 0:00,ON PEAK,WINTER,4/23/2020 12:00,9286,2.02,35.4,20.25
